1,0,0
1,0,1
2,0,1
2,1,0
3,1,0
4,1,0
4,1,1
5,1,1
5,1,2
6,1,2
7,1,1
8,1,1
9,1,0
9,1,1
9,1,2
9,1,3
9,2,3
9,3,2
9,4,1
9,5,0
10,5,0
11,5,0
12,5,0
12,5,1
12,5,2
13,5,1
14,5,0
14,5,1
15,5,1
16,5,0
16,5,1
16,5,2
16,5,3
17,5,3
17,5,4
17,6,3
18,6,2
18,7,1
18,8,0
18,8,1
19,8,0
20,8,0
21,8,0
22,8,0
22,8,1
22,9,1
22,9,2
22,9,3
22,10,3
23,10,3
23,10,4
24,10,3
25,10,2
26,10,2
27,10,1
27,11,0
28,11,0
28,11,1
29,11,1
30,11,0
30,11,1
30,11,2
30,11,3
30,11,4
30,11,5
30,12,5
30,12,6
30,13,5
30,14,4
30,15,3
30,16,3
30,16,4
30,17,3
31,17,2
31,18,1
32,18,0
33,18,0
34,18,0
35,18,0
36,18,0
36,18,1
37,18,0
38,18,0
39,18,0
39,18,1
40,18,0
40,18,1
40,18,2
41,18,1
42,18,0
42,18,1
42,18,2
42,19,2
42,20,1
42,20,2
42,21,1
43,21,1
44,21,0
44,21,1
44,21,2
45,21,1
45,21,2
46,21,1
46,21,2
47,21,1
48,21,1
49,21,1
50,21,0
50,21,1
50,21,2
50,21,3
50,21,4
50,21,5
50,22,5
50,23,5
50,24,4
50,25,4
50,26,3
50,26,4
50,27,3
50,27,4
51,27,3
52,27,2
53,27,1
53,28,0
53,28,1
53,28,2
53,28,3
53,29,2
54,29,1
55,29,0
55,29,1
56,29,0
56,29,1
56,29,2
57,29,2
58,29,1
59,29,0
59,29,1
60,29,1
61,29,0
61,29,1
61,30,1
61,30,2
61,30,3
61,31,3
61,31,4
61,32,4
61,33,3
61,34,2
62,34,2
63,34,1
63,35,0
64,35,0
64,35,1
65,35,1
66,35,0
66,35,1
66,35,2
66,35,3
66,36,3
66,37,3
66,38,2
66,39,2
66,40,1
66,40,2
66,41,1
67,41,0
67,41,1
68,41,0
68,41,1
69,41,0
69,41,1
69,41,2
69,41,3
69,41,4
69,41,5
69,42,5
69,42,6
69,43,5
69,44,5
69,45,4
69,45,5
69,46,4
70,46,3
70,47,2
70,48,1
71,48,1
71,49,0
71,49,1
71,49,2
71,50,2
71,51,1
71,52,0
71,52,1
72,52,0
73,52,0
74,52,0
75,52,0
75,52,1
75,52,2
76,52,1
76,52,2
77,52,1
78,52,0
78,52,1
78,52,2
78,53,1
78,54,0
78,54,1
79,54,1
80,54,0
80,54,1
81,54,0
81,54,1
82,54,1
83,54,0
83,54,1
83,54,2
84,54,1
84,54,2
84,54,3
85,54,2
85,55,1
86,55,0
86,55,1
86,55,2
86,55,3
86,55,4
86,55,5
86,56,4
86,57,3
86,58,2
87,58,2
87,59,1
87,59,2
87,60,1
88,60,0
88,60,1
89,60,0
89,60,1
90,60,0
90,60,1
90,60,2
90,60,3
90,60,4
90,60,5
90,61,5
90,61,6
90,62,6
90,63,5
90,64,4
90,65,3
90,66,2
91,66,2
91,66,3
92,66,2
92,67,1
92,68,0
92,68,1
92,68,2
92,68,3
92,68,4
92,68,5
92,69,4
92,70,3
92,71,2
92,72,1
92,72,2
93,72,1
94,72,0
95,72,0
95,72,1
95,72,2
96,72,2
97,72,1
97,72,2
97,72,3
98,72,2
98,73,1
99,73,0
99,73,1
99,73,2
99,73,3
99,73,4
99,73,5
99,73,6
99,73,7
99,73,8
99,73,9
99,74,8
99,75,8
99,76,8
99,77,8
99,78,7
99,79,6
99,80,5
99,81,4
99,82,3
99,83,2
99,84,1
99,85,0
99,85,1
99,86,1
99,87,1
99,88,1
99,89,0
99,89,1
100,89,0
101,89,0
101,89,1
101,89,2
101,90,2
101,90,3
101,91,2
102,91,2
102,92,2
102,93,2
102,93,3
102,93,4
103,93,3
104,93,2
105,93,1
105,93,2
106,93,2
107,93,1
108,93,0
108,93,1
108,93,2
108,93,3
108,93,4
108,94,3
108,95,2
108,95,3
108,95,4
109,95,3
109,96,2
109,96,3
110,96,2
110,96,3
111,96,2
112,96,1
113,96,0
114,96,0
114,96,1
114,96,2
114,97,2
114,98,2
114,99,1
114,100,0
114,100,1
114,100,2
115,100,1
116,100,0
117,100,0
118,100,0
119,100,0
120,100,0
120,101,0
120,101,1
120,101,2
120,101,3
120,102,2
120,103,2
120,103,3
120,104,2
121,104,2
121,105,1
122,105,0
123,105,0
124,105,0
124,105,1
124,105,2
125,105,1
126,105,0
126,105,1
126,105,2
126,106,1
126,107,0
126,107,1
127,107,1
127,107,2
127,107,3
128,107,2
129,107,1
129,108,0
129,108,1
130,108,0
131,108,0
131,108,1
131,108,2
132,108,1
132,109,0
132,109,1
132,110,1
132,111,1
132,112,1
132,113,1
132,114,1
133,114,1
134,114,1
134,115,0
134,115,1
135,115,1
136,115,0
136,115,1
136,116,1
136,116,2
136,117,1
136,118,1
136,119,0
136,119,1
137,119,0
137,119,1
138,119,0
138,119,1
139,119,0
140,119,0
141,119,0
141,119,1
141,119,2
141,119,3
141,119,4
141,120,4
141,121,3
141,122,2
141,123,1
141,124,1
142,124,1
142,125,0
142,125,1
142,125,2
143,125,1
144,125,0
144,125,1
145,125,1
146,125,0
146,125,1
146,125,2
146,125,3
146,125,4
146,125,5
146,126,5
146,127,5
146,128,4
146,129,3
146,130,3
146,131,2
146,132,1
147,132,1
147,133,0
147,133,1
147,134,1
147,135,1
147,136,1
147,137,1
147,138,0
148,138,0
149,138,0
150,138,0
151,138,0
152,138,0
152,138,1
152,138,2
152,138,3
152,139,3
152,140,3
153,140,3
154,140,2
154,141,1
154,142,0
155,142,0
156,142,0
157,142,0
158,142,0
158,142,1
158,142,2
158,143,2
159,143,2
159,144,2
159,145,1
159,146,1
159,147,0
160,147,0
160,147,1
161,147,1
162,147,0
162,147,1
162,147,2
162,147,3
163,147,2
164,147,1
165,147,0
165,147,1
165,147,2
165,148,1
165,148,2
165,149,1
165,149,2
166,149,1
166,149,2
167,149,1
168,149,1
169,149,0
170,149,0
171,149,0
171,149,1
171,149,2
171,150,2
171,151,1
172,151,1
172,152,0
172,152,1
172,152,2
173,152,1
173,152,2
174,152,1
175,152,1
176,152,0
177,152,0
178,152,0
178,153,0
179,153,0
179,153,1
180,153,0
180,153,1
181,153,1
181,154,0
182,154,0
182,154,1
183,154,1
184,154,0
184,154,1
185,154,0
186,154,0
186,154,1
186,154,2
186,155,2
186,156,2
186,157,1
186,158,1
187,158,1
187,159,1
187,160,1
187,161,0
188,161,0
188,161,1
189,161,0
189,161,1
189,161,2
189,161,3
189,161,4
189,162,4
189,163,4
189,164,3
189,165,3
189,166,2
190,166,2
190,167,1
190,168,0
191,168,0
191,168,1
192,168,1
193,168,0
193,168,1
193,168,2
193,168,3
193,169,3
193,170,2
194,170,2
194,170,3
194,171,2
195,171,2
195,172,1
196,172,0
196,172,1
197,172,1
198,172,1
199,172,0
199,172,1
199,173,1
199,173,2
199,173,3
199,174,3
199,175,3
199,176,2
200,176,2
200,177,1
200,178,0
200,178,1
201,178,0
202,178,0
203,178,0
203,178,1
203,178,2
203,179,2
203,180,1
204,180,1
204,181,0
205,181,0
206,181,0
207,181,0
207,181,1
207,181,2
208,181,1
209,181,0
209,181,1
209,181,2
209,181,3
209,181,4
209,182,3
209,183,3
209,184,3
209,185,2
210,185,2
210,186,1
211,186,1
211,186,2
211,187,1
212,187,1
213,187,1
214,187,0
214,187,1
214,187,2
214,187,3
214,187,4
214,188,3
214,189,3
214,190,2
214,191,1
215,191,1
215,192,0
215,192,1
216,192,0
217,192,0
217,192,1
217,192,2
218,192,1
219,192,0
219,192,1
219,192,2
219,192,3
219,192,4
219,193,4
219,194,3
219,195,3
219,196,2
219,197,2
219,197,3
219,198,2
220,198,2
221,198,1
221,199,0
221,199,1
221,199,2
221,199,3
221,200,3
221,201,2
221,202,2
221,203,1
221,204,1
222,204,1
222,205,0
222,205,1
223,205,1
224,205,0
224,205,1
225,205,1
226,205,0
226,205,1
226,205,2
226,205,3
226,205,4
226,205,5
226,205,6
226,205,7
226,206,7
226,207,7
226,208,6
226,209,5
226,210,4
226,211,3
226,212,2
226,213,1
