success,failure,stuck,success_percent,failure_percent,stuck_percent
64,30,3,0.6598,0.3093,0.0309
64,30,4,0.6531,0.3061,0.0408
65,30,3,0.6633,0.3061,0.0306
65,31,2,0.6633,0.3163,0.0204
65,31,3,0.6566,0.3131,0.0303
65,32,2,0.6566,0.3232,0.0202
65,32,3,0.65,0.32,0.03
66,32,2,0.66,0.32,0.02
66,33,1,0.66,0.33,0.01
66,34,1,0.6535,0.3366,0.0099
67,34,0,0.6634,0.3366,0.0
67,34,1,0.6569,0.3333,0.0098
67,34,2,0.6505,0.3301,0.0194
67,34,3,0.6442,0.3269,0.0288
67,34,4,0.6381,0.3238,0.0381
67,34,5,0.6321,0.3208,0.0472
67,34,6,0.6262,0.3178,0.0561
67,35,5,0.6262,0.3271,0.0467
67,36,4,0.6262,0.3364,0.0374
67,37,3,0.6262,0.3458,0.028
67,38,2,0.6262,0.3551,0.0187
67,39,1,0.6262,0.3645,0.0093
67,39,2,0.6204,0.3611,0.0185
67,40,1,0.6204,0.3704,0.0093
68,40,0,0.6296,0.3704,0.0
68,40,1,0.6239,0.367,0.0092
69,40,0,0.633,0.367,0.0
69,40,1,0.6273,0.3636,0.0091
70,40,0,0.6364,0.3636,0.0
70,40,1,0.6306,0.3604,0.009
70,40,2,0.625,0.3571,0.0179
70,40,3,0.6195,0.354,0.0265
70,40,4,0.614,0.3509,0.0351
70,40,5,0.6087,0.3478,0.0435
70,40,6,0.6034,0.3448,0.0517
70,40,7,0.5983,0.3419,0.0598
70,41,6,0.5983,0.3504,0.0513
70,41,7,0.5932,0.3475,0.0593
70,41,8,0.5882,0.3445,0.0672
70,42,7,0.5882,0.3529,0.0588
70,43,6,0.5882,0.3613,0.0504
70,44,5,0.5882,0.3697,0.042
71,44,4,0.5966,0.3697,0.0336
71,45,3,0.5966,0.3782,0.0252
71,45,4,0.5917,0.375,0.0333
71,46,3,0.5917,0.3833,0.025
72,46,2,0.6,0.3833,0.0167
72,47,1,0.6,0.3917,0.0083
72,48,0,0.6,0.4,0.0
72,48,1,0.595,0.3967,0.0083
