success,failure,stuck,success_percent,failure_percent,stuck_percent
132,108,1,0.5477,0.4481,0.0041
132,109,0,0.5477,0.4523,0.0
132,109,1,0.5455,0.4504,0.0041
132,110,1,0.5432,0.4527,0.0041
132,111,1,0.541,0.4549,0.0041
132,112,1,0.5388,0.4571,0.0041
132,113,1,0.5366,0.4593,0.0041
132,114,1,0.5344,0.4615,0.004
133,114,1,0.5363,0.4597,0.004
134,114,1,0.5382,0.4578,0.004
134,115,0,0.5382,0.4618,0.0
134,115,1,0.536,0.46,0.004
135,115,1,0.5378,0.4582,0.004
136,115,0,0.5418,0.4582,0.0
136,115,1,0.5397,0.4563,0.004
136,116,1,0.5375,0.4585,0.004
136,116,2,0.5354,0.4567,0.0079
136,117,1,0.5354,0.4606,0.0039
136,118,1,0.5333,0.4627,0.0039
136,119,0,0.5333,0.4667,0.0
136,119,1,0.5312,0.4648,0.0039
137,119,0,0.5352,0.4648,0.0
137,119,1,0.5331,0.463,0.0039
138,119,0,0.537,0.463,0.0
138,119,1,0.5349,0.4612,0.0039
139,119,0,0.5388,0.4612,0.0
140,119,0,0.5405,0.4595,0.0
141,119,0,0.5423,0.4577,0.0
141,119,1,0.5402,0.4559,0.0038
141,119,2,0.5382,0.4542,0.0076
141,119,3,0.5361,0.4525,0.0114
141,119,4,0.5341,0.4508,0.0152
141,120,4,0.5321,0.4528,0.0151
141,121,3,0.5321,0.4566,0.0113
141,122,2,0.5321,0.4604,0.0075
141,123,1,0.5321,0.4642,0.0038
141,124,1,0.5301,0.4662,0.0038
142,124,1,0.5318,0.4644,0.0037
142,125,0,0.5318,0.4682,0.0
142,125,1,0.5299,0.4664,0.0037
142,125,2,0.5279,0.4647,0.0074
143,125,1,0.5316,0.4647,0.0037
144,125,0,0.5353,0.4647,0.0
144,125,1,0.5333,0.463,0.0037
145,125,1,0.5351,0.4613,0.0037
146,125,0,0.5387,0.4613,0.0
146,125,1,0.5368,0.4596,0.0037
146,125,2,0.5348,0.4579,0.0073
146,125,3,0.5328,0.4562,0.0109
146,125,4,0.5309,0.4545,0.0145
146,125,5,0.529,0.4529,0.0181
146,126,5,0.5271,0.4549,0.0181
146,127,5,0.5252,0.4568,0.018
146,128,4,0.5252,0.4604,0.0144
146,129,3,0.5252,0.464,0.0108
146,130,3,0.5233,0.4659,0.0108
146,131,2,0.5233,0.4695,0.0072
146,132,1,0.5233,0.4731,0.0036
147,132,1,0.525,0.4714,0.0036
147,133,0,0.525,0.475,0.0
147,133,1,0.5231,0.4733,0.0036
147,134,1,0.5213,0.4752,0.0035
147,135,1,0.5194,0.477,0.0035
147,136,1,0.5176,0.4789,0.0035
147,137,1,0.5158,0.4807,0.0035
147,138,0,0.5158,0.4842,0.0
148,138,0,0.5175,0.4825,0.0
149,138,0,0.5192,0.4808,0.0
