1,0,0
1,0,1
1,0,2
2,0,2
2,0,3
3,0,3
3,1,3
3,2,3
3,3,3
4,3,3
5,3,3
5,4,3
5,5,3
5,5,4
6,5,4
7,5,4
7,5,5
7,6,5
8,6,5
8,6,6
8,7,6
9,7,6
9,7,7
10,7,7
10,7,8
10,8,8
10,8,9
10,9,9
10,9,10
11,9,10
11,10,10
11,11,10
11,11,11
11,11,12
11,11,13
11,11,14
11,11,15
11,12,15
11,13,15
11,14,15
12,14,15
12,15,15
12,16,15
13,16,15
13,16,16
13,16,17
13,17,17
13,17,18
13,18,18
13,18,19
14,18,19
14,19,19
14,19,20
14,19,21
15,19,21
16,19,21
16,19,22
16,19,23
17,19,23
17,19,24
17,19,25
17,19,26
17,19,27
17,19,28
17,19,29
17,19,30
17,19,31
17,19,32
17,19,33
17,19,34
17,19,35
17,19,36
17,19,37
18,19,37
18,20,37
19,20,37
20,20,37
20,20,38
21,20,38
21,20,39
22,20,39
22,20,40
22,20,41
22,20,42
22,20,43
22,21,43
22,21,44
23,21,44
23,21,45
23,22,45
23,22,46
23,22,47
23,22,48
24,22,48
25,22,48
25,22,49
25,22,50
26,22,50
27,22,50
27,23,50
27,23,51
28,23,51
28,24,51
29,24,51
29,25,51
29,25,52
29,26,52
29,27,52
29,28,52
29,28,53
30,28,53
31,28,53
32,28,53
33,28,53
33,28,54
33,29,54
33,29,55
33,29,56
33,29,57
33,29,58
34,29,58
35,29,58
35,29,59
36,29,59
37,29,59
38,29,59
38,29,60
38,29,61
38,29,62
38,29,63
38,29,64
38,29,65
38,29,66
38,29,67
38,29,68
38,29,69
39,29,69
39,29,70
40,29,70
40,29,71
41,29,71
42,29,71
42,30,71
42,30,72
42,31,72
42,31,73
42,32,73
42,32,74
43,32,74
43,32,75
44,32,75
44,33,75
45,33,75
45,33,76
46,33,76
46,33,77
46,33,78
46,33,79
46,33,80
46,33,81
46,34,81
46,34,82
46,34,83
47,34,83
47,34,84
47,34,85
48,34,85
48,34,86
48,34,87
48,34,88
49,34,88
49,34,89
49,35,89
49,35,90
49,36,90
50,36,90
50,36,91
51,36,91
51,36,92
51,36,93
51,36,94
51,37,94
51,37,95
51,37,96
52,37,96
53,37,96
54,37,96
54,37,97
54,37,98
55,37,98
55,37,99
55,37,100
56,37,100
57,37,100
57,37,101
57,37,102
57,37,103
57,37,104
57,37,105
58,37,105
58,37,106
58,37,107
58,37,108
58,37,109
58,37,110
58,37,111
59,37,111
60,37,111
60,37,112
60,37,113
60,37,114
60,37,115
61,37,115
62,37,115
62,37,116
62,37,117
63,37,117
63,38,117
63,38,118
63,39,118
64,39,118
64,39,119
64,39,120
64,39,121
64,39,122
64,39,123
64,39,124
64,39,125
64,39,126
64,39,127
65,39,127
66,39,127
67,39,127
68,39,127
69,39,127
69,39,128
70,39,128
70,39,129
70,40,129
70,40,130
71,40,130
72,40,130
73,40,130
73,40,131
74,40,131
74,41,131
75,41,131
75,41,132
75,42,132
75,42,133
75,42,134
76,42,134
77,42,134
78,42,134
78,42,135
78,42,136
78,42,137
78,42,138
78,42,139
79,42,139
79,42,140
79,43,140
79,43,141
80,43,141
80,43,142
80,43,143
80,43,144
80,43,145
80,44,145
80,44,146
80,44,147
80,44,148
80,44,149
81,44,149
82,44,149
83,44,149
84,44,149
84,45,149
84,45,150
85,45,150
85,45,151
85,45,152
85,45,153
85,45,154
85,46,154
86,46,154
86,46,155
86,46,156
87,46,156
88,46,156
88,46,157
88,46,158
89,46,158
90,46,158
91,46,158
91,46,159
91,46,160
91,46,161
92,46,161
92,46,162
92,46,163
92,46,164
93,46,164
93,46,165
94,46,165
95,46,165
95,46,166
95,46,167
96,46,167
96,46,168
96,46,169
96,46,170
97,46,170
98,46,170
98,46,171
98,46,172
98,46,173
98,46,174
98,46,175
98,46,176
98,46,177
99,46,177
99,46,178
100,46,178
100,46,179
100,47,179
101,47,179
101,47,180
102,47,180
102,47,181
103,47,181
104,47,181
104,47,182
104,48,182
105,48,182
105,48,183
105,48,184
105,48,185
105,48,186
105,48,187
106,48,187
106,48,188
107,48,188
107,48,189
108,48,189
108,48,190
108,48,191
109,48,191
110,48,191
110,48,192
110,48,193
110,48,194
110,48,195
110,48,196
110,48,197
110,48,198
110,48,199
110,48,200
110,49,200
110,49,201
110,49,202
110,49,203
111,49,203
111,49,204
112,49,204
112,50,204
112,51,204
113,51,204
113,51,205
114,51,205
114,51,206
114,51,207
114,51,208
114,51,209
114,51,210
115,51,210
115,51,211
115,51,212
115,51,213
115,51,214
115,51,215
115,52,215
115,52,216
115,52,217
115,53,217
115,53,218
115,53,219
116,53,219
117,53,219
117,53,220
118,53,220
118,54,220
119,54,220
119,54,221
119,54,222
119,55,222
119,56,222
119,56,223
119,56,224
120,56,224
120,56,225
120,57,225
121,57,225
122,57,225
122,57,226
123,57,226
123,57,227
123,57,228
123,58,228
124,58,228
125,58,228
125,58,229
125,58,230
125,58,231
125,58,232
125,59,232
125,59,233
126,59,233
127,59,233
127,59,234
127,59,235
127,59,236
127,59,237
127,59,238
127,59,239
128,59,239
128,60,239
128,60,240
129,60,240
130,60,240
130,61,240
130,61,241
130,61,242
130,62,242
130,62,243
131,62,243
131,62,244
132,62,244
132,62,245
132,62,246
132,62,247
132,62,248
133,62,248
133,62,249
133,63,249
134,63,249
134,63,250
134,63,251
134,63,252
134,64,252
134,64,253
134,64,254
134,64,255
134,64,256
134,65,256
134,65,257
135,65,257
135,65,258
135,65,259
135,65,260
135,65,261
135,65,262
136,65,262
137,65,262
137,65,263
137,65,264
137,65,265
137,65,266
138,65,266
138,65,267
138,65,268
138,65,269
138,65,270
138,66,270
138,67,270
138,67,271
138,67,272
138,67,273
139,67,273
139,67,274
139,67,275
139,68,275
140,68,275
141,68,275
141,68,276
142,68,276
142,68,277
142,68,278
142,68,279
143,68,279
143,68,280
143,69,280
143,69,281
143,69,282
143,70,282
143,70,283
143,70,284
143,70,285
144,70,285
144,70,286
144,70,287
144,71,287
144,71,288
144,71,289
144,71,290
144,72,290
144,73,290
144,74,290
144,74,291
145,74,291
146,74,291
146,74,292
146,74,293
146,74,294
146,74,295
146,74,296
146,74,297
146,74,298
146,75,298
146,76,298
146,76,299
146,76,300
146,76,301
147,76,301
147,77,301
147,77,302
147,78,302
147,79,302
148,79,302
148,80,302
148,80,303
148,80,304
148,80,305
148,80,306
148,80,307
149,80,307
149,80,308
149,80,309
149,80,310
149,80,311
149,81,311
149,81,312
149,81,313
149,81,314
149,81,315
149,81,316
149,81,317
149,81,318
149,81,319
149,81,320
149,81,321
149,81,322
149,82,322
149,82,323
149,82,324
149,82,325
149,82,326
149,82,327
149,83,327
149,84,327
149,84,328
149,84,329
149,84,330
149,84,331
149,84,332
149,84,333
149,84,334
149,84,335
150,84,335
150,84,336
150,84,337
150,84,338
150,84,339
150,84,340
150,84,341
150,84,342
150,84,343
150,84,344
150,84,345
150,84,346
150,85,346
150,85,347
150,85,348
150,85,349
150,85,350
150,85,351
150,85,352
150,85,353
150,85,354
150,86,354
150,86,355
150,86,356
150,86,357
150,86,358
151,86,358
151,86,359
151,86,360
151,86,361
151,86,362
151,86,363
151,86,364
151,86,365
151,86,366
151,87,366
151,87,367
151,87,368
151,87,369
151,87,370
151,87,371
152,87,371
152,87,372
152,87,373
152,87,374
152,87,375
153,87,375
153,87,376
153,87,377
153,87,378
153,87,379
153,87,380
153,87,381
153,87,382
153,87,383
153,88,383
153,88,384
153,89,384
153,89,385
153,89,386
153,89,387
153,89,388
154,89,388
154,89,389
154,89,390
154,89,391
154,89,392
154,89,393
154,89,394
154,89,395
154,89,396
154,89,397
154,89,398
154,90,398
154,90,399
154,90,400
154,90,401
154,90,402
154,90,403
154,91,403
155,91,403
155,91,404
155,91,405
155,91,406
155,91,407
155,91,408
155,91,409
155,91,410
155,91,411
155,91,412
155,91,413
156,91,413
156,91,414
156,91,415
156,91,416
156,91,417
156,91,418
156,91,419
156,91,420
156,91,421
156,91,422
156,91,423
156,91,424
156,91,425
156,91,426
156,91,427
156,91,428
156,91,429
156,91,430
156,91,431
156,91,432
157,91,432
157,91,433
157,91,434
157,91,435
157,91,436
