0,0,1
0,0,2
0,0,3
0,0,4
0,0,5
0,0,6
0,1,6
0,2,5
0,3,4
0,4,3
0,5,2
0,6,1
1,6,0
1,6,1
1,6,2
1,6,3
2,6,2
2,7,1
2,8,0
2,8,1
2,8,2
2,8,3
2,8,4
3,8,4
3,9,3
3,10,2
3,10,3
4,10,3
5,10,3
5,11,2
6,11,1
6,12,0
6,12,1
6,12,2
6,12,3
7,12,2
7,13,1
7,14,0
8,14,0
8,14,1
9,14,0
10,14,0
11,14,0
11,14,1
11,14,2
11,14,3
12,14,3
13,14,2
13,15,1
13,16,0
13,16,1
13,16,2
13,16,3
13,16,4
13,16,5
14,16,4
14,17,3
14,18,2
14,18,3
14,19,2
15,19,1
16,19,0
16,19,1
16,19,2
16,19,3
16,20,2
17,20,1
17,21,0
17,21,1
17,21,2
17,21,3
17,21,4
17,21,5
17,21,6
17,21,7
17,22,7
17,22,8
17,22,9
18,22,9
18,23,8
18,24,7
18,25,6
18,26,5
18,27,4
18,28,3
19,28,2
19,29,1
19,30,0
19,30,1
19,31,1
19,31,2
19,31,3
19,31,4
19,31,5
19,31,6
19,31,7
19,31,8
19,31,9
19,31,10
19,31,11
19,31,12
19,31,13
19,31,14
19,31,15
19,31,16
19,32,15
19,32,16
19,32,17
19,33,16
19,34,16
19,35,15
19,36,14
19,37,13
19,38,13
19,39,12
19,40,11
19,41,10
19,42,9
19,43,8
19,44,7
19,45,6
19,46,5
19,47,4
19,48,3
19,49,2
19,50,1
19,51,0
19,51,1
19,51,2
19,52,1
19,53,0
19,53,1
19,53,2
19,53,3
19,53,4
19,53,5
19,54,4
20,54,3
21,54,2
21,55,1
22,55,0
23,55,0
23,55,1
23,55,2
23,55,3
23,55,4
23,55,5
23,55,6
23,56,5
23,57,4
24,57,3
25,57,2
25,58,1
25,59,0
25,59,1
25,59,2
25,59,3
25,60,2
25,61,1
25,62,0
25,62,1
25,62,2
25,62,3
25,62,4
25,62,5
25,62,6
25,62,7
25,62,8
25,62,9
25,62,10
25,62,11
25,62,12
25,63,11
25,64,11
25,65,10
25,66,9
25,67,8
25,68,8
25,69,7
26,69,6
26,70,5
26,71,4
26,72,3
26,73,2
26,74,1
26,75,0
26,75,1
27,75,0
27,75,1
27,75,2
28,75,2
29,75,1
29,76,0
29,76,1
29,76,2
29,76,3
29,76,4
29,77,3
30,77,2
30,78,1
30,79,0
30,79,1
30,79,2
31,79,2
31,80,1
32,80,0
32,80,1
32,80,2
33,80,1
34,80,0
35,80,0
35,80,1
35,80,2
35,80,3
35,80,4
36,80,4
36,81,3
36,82,2
37,82,1
38,82,0
38,82,1
38,82,2
38,82,3
38,82,4
38,82,5
38,82,6
38,82,7
38,82,8
38,82,9
38,82,10
38,82,11
38,83,10
38,84,10
38,84,11
38,84,12
38,84,13
38,84,14
38,84,15
38,84,16
38,84,17
38,84,18
38,84,19
38,85,19
38,86,19
38,86,20
38,86,21
38,87,20
38,88,20
38,88,21
38,88,22
38,88,23
38,88,24
38,88,25
38,88,26
38,88,27
38,89,27
38,90,26
38,91,25
38,92,24
38,93,23
38,94,23
38,95,22
38,96,21
