success,failure,stuck,success_percent,failure_percent,stuck_percent
13,72,2,0.1494,0.8276,0.023
13,73,1,0.1494,0.8391,0.0115
13,74,0,0.1494,0.8506,0.0
13,74,1,0.1477,0.8409,0.0114
13,74,2,0.1461,0.8315,0.0225
13,74,3,0.1444,0.8222,0.0333
13,74,4,0.1429,0.8132,0.044
13,74,5,0.1413,0.8043,0.0543
13,74,6,0.1398,0.7957,0.0645
13,74,7,0.1383,0.7872,0.0745
13,74,8,0.1368,0.7789,0.0842
13,74,9,0.1354,0.7708,0.0938
13,74,10,0.134,0.7629,0.1031
13,74,11,0.1327,0.7551,0.1122
13,74,12,0.1313,0.7475,0.1212
13,75,11,0.1313,0.7576,0.1111
13,76,10,0.1313,0.7677,0.101
13,77,10,0.13,0.77,0.1
13,78,9,0.13,0.78,0.09
13,79,8,0.13,0.79,0.08
13,80,7,0.13,0.8,0.07
13,81,6,0.13,0.81,0.06
13,82,5,0.13,0.82,0.05
13,83,4,0.13,0.83,0.04
13,84,3,0.13,0.84,0.03
14,84,2,0.14,0.84,0.02
14,85,1,0.14,0.85,0.01
14,86,0,0.14,0.86,0.0
14,87,0,0.1386,0.8614,0.0
14,87,1,0.1373,0.8529,0.0098
15,87,0,0.1471,0.8529,0.0
15,87,1,0.1456,0.8447,0.0097
15,87,2,0.1442,0.8365,0.0192
16,87,1,0.1538,0.8365,0.0096
16,88,0,0.1538,0.8462,0.0
17,88,0,0.1619,0.8381,0.0
17,88,1,0.1604,0.8302,0.0094
17,88,2,0.1589,0.8224,0.0187
17,88,3,0.1574,0.8148,0.0278
17,89,2,0.1574,0.8241,0.0185
17,90,1,0.1574,0.8333,0.0093
18,90,0,0.1667,0.8333,0.0
19,90,0,0.1743,0.8257,0.0
19,90,1,0.1727,0.8182,0.0091
19,90,2,0.1712,0.8108,0.018
19,90,3,0.1696,0.8036,0.0268
19,91,2,0.1696,0.8125,0.0179
20,91,1,0.1786,0.8125,0.0089
20,92,0,0.1786,0.8214,0.0
20,92,1,0.177,0.8142,0.0088
20,92,2,0.1754,0.807,0.0175
20,93,1,0.1754,0.8158,0.0088
20,94,0,0.1754,0.8246,0.0
20,94,1,0.1739,0.8174,0.0087
20,95,0,0.1739,0.8261,0.0
20,95,1,0.1724,0.819,0.0086
20,95,2,0.1709,0.812,0.0171
20,95,3,0.1695,0.8051,0.0254
20,95,4,0.1681,0.7983,0.0336
20,96,3,0.1681,0.8067,0.0252
21,96,2,0.1765,0.8067,0.0168
21,97,1,0.1765,0.8151,0.0084
22,97,0,0.1849,0.8151,0.0
22,98,0,0.1833,0.8167,0.0
22,98,1,0.1818,0.8099,0.0083
22,98,2,0.1803,0.8033,0.0164
22,98,3,0.1789,0.7967,0.0244
22,98,4,0.1774,0.7903,0.0323
22,98,5,0.176,0.784,0.04
22,98,6,0.1746,0.7778,0.0476
22,98,7,0.1732,0.7717,0.0551
22,98,8,0.1719,0.7656,0.0625
22,98,9,0.1705,0.7597,0.0698
22,98,10,0.1692,0.7538,0.0769
22,98,11,0.1679,0.7481,0.084
22,98,12,0.1667,0.7424,0.0909
22,98,13,0.1654,0.7368,0.0977
22,98,14,0.1642,0.7313,0.1045
22,99,13,0.1642,0.7388,0.097
22,99,14,0.163,0.7333,0.1037
22,100,14,0.1618,0.7353,0.1029
22,100,15,0.1606,0.7299,0.1095
22,100,16,0.1594,0.7246,0.1159
22,100,17,0.1583,0.7194,0.1223
22,100,18,0.1571,0.7143,0.1286
22,100,19,0.156,0.7092,0.1348
22,101,18,0.156,0.7163,0.1277
22,101,19,0.1549,0.7113,0.1338
22,101,20,0.1538,0.7063,0.1399
22,101,21,0.1528,0.7014,0.1458
22,101,22,0.1517,0.6966,0.1517
22,101,23,0.1507,0.6918,0.1575
22,101,24,0.1497,0.6871,0.1633
22,101,25,0.1486,0.6824,0.1689
22,101,26,0.1477,0.6779,0.1745
22,102,25,0.1477,0.6846,0.1678
22,102,26,0.1467,0.68,0.1733
22,102,27,0.1457,0.6755,0.1788
22,102,28,0.1447,0.6711,0.1842
22,102,29,0.1438,0.6667,0.1895
22,103,29,0.1429,0.6688,0.1883
22,104,28,0.1429,0.6753,0.1818
22,105,27,0.1429,0.6818,0.1753
22,106,26,0.1429,0.6883,0.1688
22,107,25,0.1429,0.6948,0.1623
22,108,25,0.1419,0.6968,0.1613
22,109,24,0.1419,0.7032,0.1548
22,110,23,0.1419,0.7097,0.1484
22,111,22,0.1419,0.7161,0.1419
22,112,21,0.1419,0.7226,0.1355
22,113,20,0.1419,0.729,0.129
22,114,19,0.1419,0.7355,0.1226
22,115,18,0.1419,0.7419,0.1161
22,116,17,0.1419,0.7484,0.1097
22,117,16,0.1419,0.7548,0.1032
22,118,15,0.1419,0.7613,0.0968
22,119,14,0.1419,0.7677,0.0903
22,120,13,0.1419,0.7742,0.0839
22,121,12,0.1419,0.7806,0.0774
22,122,11,0.1419,0.7871,0.071
22,123,10,0.1419,0.7935,0.0645
